funcJ2
17.0534	19	1920	19	0	32	0.874559	(1.01201,0.0360256)
17.0449	109	314430	110	1	188	0.892876	(1.01025,0.0307418)
17.1613	75	9000	75	0	122	0.676058	(1.03127,0.0938122)
17.0249	71	9660	74	0	122	0.938279	(1.00589,0.0176791)
17.0675	113	10440	119	0	193	0.845096	(1.01485,0.0445417)
24.9999	1034	4194960	10009	0	19985	-14	(5,2)
17.0693	66	8640	79	0	132	0.841469	(1.0152,0.0455915)
17.1449	22	2970	31	0	51	0.702912	(1.02865,0.0859374)
17.036	52	4800	60	0	93	0.912565	(1.00836,0.0250713)
17.0576	23	1830	27	0	46	0.865725	(1.01286,0.038577)
17.1611	36	3780	44	0	67	0.676296	(1.03125,0.0937424)
24.9999	927	4211670	10006	0	19984	-14	(5,2)
17.1384	45	4320	56	0	83	0.713983	(1.02757,0.0826961)
17.1737	25	2490	25	0	39	0.656123	(1.03322,0.0996698)
17.1109	112	15120	128	0	220	0.762007	(1.02289,0.0686717)
17.1707	16	1440	16	0	27	0.66095	(1.03275,0.0982503)
17.0555	46	5130	51	0	76	0.870094	(1.01244,0.037315)
17.0403	57	304860	57	1	87	0.903052	(1.00927,0.02781)
17.158	41	2940	45	0	68	0.681398	(1.03075,0.0922448)
17.0981	95	14280	108	0	185	0.785532	(1.02061,0.0618226)
17.0928	46	4230	60	0	91	0.795533	(1.01964,0.058915)
17.023	63	7050	69	0	108	0.942764	(1.00546,0.0163916)
17.0403	95	12090	100	0	170	0.902951	(1.00928,0.027839)
17.0944	26	2880	28	0	46	0.792623	(1.01992,0.0597608)
17.1224	81	7320	94	0	135	0.741632	(1.02487,0.0746147)
17.1337	98	8940	107	0	172	0.721981	(1.02679,0.0803565)
17.0912	87	11610	97	0	162	0.798705	(1.01933,0.0579934)
17.155	87	13050	95	0	168	0.686288	(1.03027,0.09081)
17.01	88	7740	97	0	148	0.974307	(1.00245,0.00734864)
17.1345	39	3840	46	0	74	0.720662	(1.02691,0.0807423)
17.0523	17	301920	17	1	28	0.876906	(1.01178,0.0353483)
17.0895	49	3360	53	0	79	0.801879	(1.01902,0.0570712)
17.048	70	7320	85	0	132	0.886016	(1.01091,0.0327197)
17.0258	95	12060	96	0	155	0.936161	(1.0061,0.0182876)
17.0339	115	312660	116	1	193	0.91741	(1.00789,0.0236774)
